Date,AAPL,MSFT,ASML.AS,^GSPC,EURUSD,^IRX,Portfolio_PnL,Loss
2018-10-25,5415.438295984065,14199.991154734105,6980.474843304109,3690.7435957428333,-1292.2908628331527,1.2500286102294922,28995.607055542187,-28995.607055542187
2018-10-26,-4012.9567406483256,-3112.62788344996,-2126.2757877483045,-3495.8276020006347,-375.80287974760506,1.749992370605469,-13121.740901224224,13121.740901224224
2018-10-29,-4737.208674630092,-7376.788892718904,-1016.5534512286384,-1316.241659038794,366.6836136544653,3.250002861022949,-14076.85906110094,14076.85906110094
2018-10-30,1245.492264027743,-289.0891425178462,3440.8764194377877,3109.064594375496,-396.27370915742944,-5.750000476837047,7104.320425688915,-7104.320425688915
2018-10-31,6433.146337414371,7315.066665317094,4259.13680832515,2158.5757509142186,-524.9033719224087,1.2499690055846058,19642.27215905401,-19642.27215905401
2018-11-01,3808.926605893054,-2091.884667978395,1373.5164847264334,2100.499773705841,-523.503638960668,2.0000338554382324,4669.554591241704,-4669.554591241704
2018-11-02,-17158.227518569056,565.8524018446641,1233.3258331592951,-1267.3442111759493,1524.5020192606294,-0.7500052452087402,-15102.641480725628,15102.641480725628
2018-11-05,-7199.7446109179,3159.1856971113834,-3456.7789878759095,1116.9387394388234,-100.32024997414052,1.2500286102294922,-6479.469383607513,6479.469383607513
2018-11-06,2689.014634598002,487.85760502447147,5512.918839911697,1247.957548881727,269.14282086184846,-10.500013828277588,10196.391435449468,-10196.391435449468
2018-11-07,7469.339818132549,9651.586877828964,336.2951081680177,4197.415712154805,447.90702091626645,-0.0,22102.544537200603,-22102.544537200603
2018-11-08,-873.8232617507442,-469.4015052221833,-1426.7974864200078,-502.41379769829143,-77.78224187299665,1.749992370605469,-3348.468300593618,3348.468300593618
2018-11-09,-4867.4375835117435,-4925.14226707829,-1857.0960696072655,-1848.3171830744861,-1151.5235985357608,0.7500052452087402,-14648.76669656234,14648.76669656234
2018-11-12,-12921.8439977867,-6237.559149115461,-4410.354372745332,-3979.630197093499,-764.7577376380233,-0.0,-28314.145454379017,28314.145454379017
2018-11-13,-2510.3416041292403,163.65439020385162,5641.665905710623,-296.60376443477867,-1624.1985674616603,1.2499690055847168,1375.4263288943798,-1375.4263288943798
2018-11-14,-7163.469617144154,-3570.6773236917797,-182.96221926770477,-1519.237763690109,1379.7365721631118,-7.499992847442627,-11064.110344478078,11064.110344478078
2018-11-15,6094.74613905903,5441.938479922656,-943.2602972039041,2107.606548528388,11.318624499218348,3.750026226043701,12716.099521031432,-12716.099521031432
2018-11-16,2753.7142993900748,2342.654831184222,-6079.609546881131,444.1675074967966,230.86970286347267,2.499997615814209,-305.7032083307506,305.7032083307506
2018-11-19,-10109.685636102846,-8619.572512304052,-5183.760219668328,-3356.6322471442872,1566.708347602607,-0.0,-25702.94226761691,25702.94226761691
2018-11-20,-12239.192474815089,-7052.192956642663,-3758.2966339087807,-3663.5991113171945,718.0824909123195,-8.75002145767212,-26003.94870722908,26003.94870722908
2018-11-21,-282.74369437804023,3417.6487691599245,5611.265959651487,607.7338621534403,-1447.2429788693917,-3.749966621398926,7902.911951096021,-7902.911951096021
2018-11-22,0.0,0.0,-3555.0722333552935,0.0,279.954217696893,-0.0,-3275.1180156584005,3275.1180156584005
2018-11-23,-6431.73284466124,-96.97658718747286,2450.9363377437207,-1315.283942371123,259.82660508106403,0.49996376037597656,-5132.730467634675,5132.730467634675
2018-11-26,3358.198047520015,8113.68951741032,2967.5177755719383,3082.595169073286,-1157.4919765579095,1.2500286102294922,16365.75856162788,-16365.75856162788
2018-11-27,-544.5378601693272,1568.2695724667906,2601.3592929950396,651.2768729225282,-70.29284867867464,-2.499997615814431,4203.575031920542,-4203.575031920542
2018-11-28,9432.948002605544,9118.648161684068,1715.4917512980376,4542.810260622755,-611.0436447430444,4.499971866607888,24203.354503333972,-24203.354503333972
2018-11-29,-1927.9400011729842,-2101.196703146493,1833.334124581451,-437.0989090786906,1230.8171297178596,6.25002384185791,-1395.834335256999,1395.834335256999
2018-11-30,-1354.2654384161203,1583.115362082493,-2850.1612873781855,1627.5095433235117,425.6512646068567,0.49996376037597656,-567.6505920210686,567.6505920210686
2018-12-03,8586.449381608227,2690.861625629433,6519.007914035098,2176.4003588724872,-888.9506634153702,4.999995231628418,19088.768611961506,-19088.768611961506
2018-12-04,-11246.383350877866,-8091.937883636848,-1145.7907182133458,-6580.045767711222,222.41938868143816,-19.24997568130493,-26860.988307439147,26860.988307439147
2018-12-05,0.0,0.0,-5078.3260239406845,0.0,-211.0686878619492,-0.0,-5289.3947118026335,5289.3947118026335
2018-12-06,-2803.1101477257516,1538.8476842262492,-7867.756566142058,-304.6775828288571,108.91295612009844,3.000020980834739,-9324.783635369484,9324.783635369484
2018-12-07,-9076.995906773398,-10211.343148143773,-2805.847892376157,-4719.267091264448,452.20597586813,3.2500028610231713,-26357.998059828624,26357.998059828624
2018-12-10,1641.5443706586814,6520.852556057358,-1303.9974557951568,352.1206445832644,460.0737005379036,2.499997615814209,7673.093813657863,-7673.093813657863
2018-12-11,-1433.9927190700953,2312.869460876603,3244.281288461018,-71.28193506113328,-780.5832783509076,-9.999990463256836,3261.2928263922277,-3261.2928263922277
2018-12-12,695.9165178648853,1125.5715102130403,4728.866485059716,1080.9742020702486,-589.6646721625177,-1.2500286102294922,7040.414014435143,-7040.414014435143
2018-12-13,2720.202028831648,846.4844832181298,-2253.7524110227205,-39.9900624830078,887.4309976355277,3.000020980834961,2163.3750571604123,-2163.3750571604123
2018-12-14,-8130.1885311290125,-7936.34898241998,-886.3617869424169,-3854.2424537399625,-172.80740422300858,-1.2500286102294922,-20981.19918706461,20981.19918706461
2018-12-17,-2337.5231039353894,-7515.392917166538,554.4618013865103,-4198.456965715329,-1017.8693508520128,7.000029087066651,-14507.78050719569,14507.78050719569
2018-12-18,3227.243025135655,2610.4563063452742,-1863.602929914266,17.279370757820796,774.826607555613,2.9999613761901855,4769.202341256288,-4769.202341256288
2018-12-19,-7922.118940123558,-674.175647840769,-3041.051009519589,-3103.0918351873606,449.9745358181739,-2.49999761581432,-14292.962894468918,14292.962894468918
2018-12-20,-6389.595332785901,-5312.049630047891,-8994.824101914941,-3179.5618968207914,248.12797083121453,0.7500052452088513,-23627.1529854931,23627.1529854931
2018-12-21,-9918.088285857237,-8211.501378834246,-2689.0244881617004,-4160.624099708126,1178.8651338479738,1.2500286102294922,-23799.12309010311,23799.12309010311
2018-12-24,-6553.7260019788955,-10658.629770696492,-3183.532000632667,-5497.314575662882,-1472.5005710293178,-0.7500052452087402,-27366.45292524546,27366.45292524546
2018-12-25,0.0,0.0,0.0,0.0,546.6408776726225,-0.0,546.6408776726225,-546.6408776726225
2018-12-26,17013.168607470565,16519.42183196155,0.0,9680.635534161005,203.10983352173702,-11.75004243850708,43404.58576467635,-43404.58576467635
2018-12-27,-1627.6953441938228,1536.6795166872118,2641.3463812625314,1705.2457937633985,-952.0708659818617,8.000016212463379,3311.5054977499203,-3311.5054977499203
2018-12-28,128.0380131188879,-1959.694214606498,5943.12773217174,-248.47078204625444,1223.9400867176919,4.999995231628418,5091.940830587196,-5091.940830587196
2018-12-31,2404.714745625984,2921.439595688207,788.9139589678754,1691.325172441375,155.51259710480258,7.000029087066651,7968.906098915311,-7968.906098915311
2019-01-01,0.0,0.0,0.0,0.0,926.4996202792893,-0.0,926.4996202792893,-926.4996202792893
2019-01-02,285.14294763573173,-1110.1113060125904,437.00287905420896,253.53861252523285,-546.327478954099,-16.250014305114746,-697.0043600566305,697.0043600566305
2019-01-03,-26231.125351939172,-9370.365694577193,-8500.53899925558,-5013.666363783022,-2521.659623113343,2.499997615814209,-51634.85603505249,51634.85603505249
2019-01-04,10450.83976276291,11364.982380265941,2953.6248610841662,6751.8798120692945,1285.3272177914232,-0.7500052452087402,32805.904028728524,-32805.904028728524
2019-01-07,-557.175744495803,318.67280036253277,4934.895012748566,1397.1951990459522,339.7447733712377,1.2500286102292701,6434.582069642715,-6434.582069642715
2019-01-08,4720.905257974474,1806.083560524979,-1347.1404598420038,1929.7174672994786,1210.8771032131774,-11.750042438506968,8308.692886731598,-8308.692886731598
2019-01-09,4209.851725513053,3549.584006105914,7044.556413490612,817.9342665644322,-412.82872661501347,2.49999761581432,15211.597682674814,-15211.597682674814
2019-01-10,797.7302961145703,-1611.5357041294144,-1223.5769633298835,901.6482748924458,1718.8901826737133,3.750026226043701,586.9061124474752,-586.9061124474752
2019-01-11,-2466.518066997571,-1938.0483019765056,911.2948084738092,-29.26170889649322,-777.2852898729027,1.2500286102294922,-4298.568530659434,4298.568530659434
2019-01-14,-3787.881005296038,-1830.5685754151618,-2688.8771458997435,-1054.278917449898,-870.5668544516719,2.499997615814209,-10229.672500896699,10229.672500896699
2019-01-15,5065.0323292479925,7148.110986795606,890.7542908671467,2132.9237759522002,222.43922745455157,-5.750000476837158,15453.51060984066,-15453.51060984066
2019-01-16,3035.714037924144,879.3708508862749,-602.9455427324824,443.90410581767287,-979.6654574023394,4.999995231628418,2781.3779897248987,-2781.3779897248987
2019-01-17,1480.0041301522801,1749.4392197895181,-2313.8409742022727,1512.5461412471498,-328.5517815933851,1.9999742507934573,2101.596709644084,-2101.596709644084
2019-01-18,1535.0639837606436,3717.880789453163,7676.239323650834,2619.382567971156,-95.6991574911455,1.749992370605469,15454.617499715256,-15454.617499715256
2019-01-21,0.0,0.0,921.71683088618,0.0,-475.6386817488879,-0.0,446.0781491372921,-446.0781491372921
2019-01-22,-5675.438549461186,-4756.666614058866,-3060.77317430234,-2851.695365594494,65.92065367058252,0.7500052452088513,-16277.903044501096,16277.903044501096
2019-01-23,1009.0408451783435,2424.79306254558,1774.7981052790817,440.0979838901742,-93.21392722694759,-1.99997425079379,5553.516095415438,-5553.516095415438
2019-01-24,-1989.4013215644443,-1197.6821520442516,8483.886276415302,274.95602219551097,425.46454216742666,11.999964714050515,6009.223331883593,-6009.223331883593
2019-01-25,8149.984045670251,2273.0800003256963,7440.494293686671,1690.5735401036036,-1316.6896821552004,-5.750000476837158,18231.692197154185,-18231.692197154185
2019-01-28,-2324.5174191975634,-4923.601350781704,-1560.0894074972339,-1575.5551697417798,1752.1977031858958,-1.2499690055847168,-8632.815613037972,8632.815613037972
2019-01-29,-2604.646489636138,-5143.942649380739,-2072.7998062735855,-291.46158702296765,296.9605306962861,-8.000016212463379,-9823.890017829608,9823.890017829608
2019-01-30,16525.2554018655,8217.845520108236,1104.678586056791,3085.921978312009,93.73924718391922,-0.0,29027.440733526455,-29027.440733526455
2019-01-31,1793.8763634531733,-4625.115447371725,941.9831947213296,1712.1297619535515,912.3422328111534,6.25002384185791,741.4661294093406,-741.4661294093406
2019-02-01,120.07583195565411,-3981.5635163488037,2954.196029257033,179.64131696142283,-665.1814660326077,-0.0,-1392.8318042073015,1392.8318042073015
2019-02-04,7002.283642661842,7098.036474093095,1282.1238872067213,1350.6762234959353,100.7810657848955,1.2499690055847168,16835.151262248077,-16835.151262248077
2019-02-05,4241.160178217714,3474.9529615822844,2665.8039751203105,939.4740874700399,-331.9094183073011,-7.499992847442627,10981.981791235605,-10981.981791235605
2019-02-06,86.14157961966333,-2790.184992231701,6696.2550754934455,-445.38314350175716,-461.4923714654661,-0.0,3085.3361479141845,-3085.3361479141845
2019-02-07,-4780.238827407597,-1798.419132021258,-4938.562987451178,-1880.2386404460467,-772.1225945332552,2.499997615814209,-14167.08218424352,14167.08218424352
2019-02-08,293.5474239863091,948.1742958455962,-2921.242003652646,135.19451320254,-479.0692587594504,-2.499997615814209,-2025.895026993465,2025.895026993465
2019-02-11,-1441.9302668104317,-995.6532747966045,1289.6099749427933,141.77036076367895,-256.0816713962572,-2.499997615814209,-1264.7848749126356,1264.7848749126356
2019-02-12,2145.129887101223,3865.452147222961,2355.308654774055,2561.5705805677208,-800.1688219932988,-0.7500052452087402,10126.542442427453,-10126.542442427453
2019-02-13,-1040.9158089183345,-187.2237075111334,919.6213383657207,603.886318742195,983.6947000810588,1.2500286102294922,1280.3128693697363,-1280.3128693697363
2019-02-14,909.1710982315291,210.5809784324662,1482.1775289157713,-531.0326767397243,-1233.9159765244299,-0.0,836.9809523156127,-836.9809523156127
2019-02-15,-556.8604908433755,3068.1443221774052,687.9577355760639,2164.0009329915074,539.1828995733772,0.7500052452087402,5903.175404720187,-5903.175404720187
2019-02-18,0.0,0.0,-1328.8783973057316,0.0,47.44442265889851,-0.0,-1281.4339746468331,1281.4339746468331
2019-02-19,747.1179340133374,-115.57196430020281,-1064.603094037674,299.52426531840115,246.45385673570863,-0.7500052452087402,112.17099248436156,-112.17099248436156
2019-02-20,1603.6521679554378,-1303.1389649984612,866.9236154155914,355.10671214818797,548.2321735529491,-2.499997615814209,2068.2757064578905,-2068.2757064578905
2019-02-21,-1413.5861566976205,5218.148733750585,-1837.377324363939,-706.5338651682778,58.99158582547975,-3.000020980834961,1316.6429523653926,-1316.6429523653926
2019-02-22,2775.9759795242817,3539.3742960851237,3094.002865623919,1278.127738942081,-58.99158582549608,0.500023365020752,10628.989317714932,-10628.989317714932
2019-02-25,1814.4719721379565,1392.852931216197,2562.422587151117,246.22088995034215,-13.599744699984722,-0.0,6002.368635755628,-6002.368635755628
2019-02-26,143.46470609097625,1719.1426547300287,-1606.8507786507262,-158.1539345680597,445.1160429318438,-1.750051975250355,540.9686385588126,-540.9686385588126
2019-02-27,773.1939427707115,-423.06497829208166,-2409.9710493435846,-108.83948725961478,450.656767937206,1.750051975250355,-1716.2747522121135,1716.2747522121135
2019-02-28,-2471.1522534989,-312.198495558501,-693.9657447830426,-565.9015197900884,-227.7259490412558,2.499997615814209,-4268.443965055974,4268.443965055974
2019-03-01,2614.0463344971195,1113.2322101632885,421.5929965329167,1374.3313177426057,-118.3204813600181,1.2499690055847168,5406.132346581498,-5406.132346581498
2019-03-04,1254.2814101127185,-600.5481291762371,2975.4312680100056,-777.6214790510336,43.2204475060654,0.7500052452087402,2895.513522646728,-2895.513522646728
2019-03-05,-455.3434973871406,-1250.2438822295003,48.77285745676013,-226.4346979413718,-679.1280654615069,-6.250023841858021,-2568.6273094046173,2568.6273094046173
2019-03-06,-1442.7314636855217,111.91793211942817,-3669.3393468002864,-1309.0947208250059,-534.3992765248448,-1.2499690055846058,-6844.896844721815,6844.896844721815
2019-03-07,-2910.521190673346,-3061.201767404509,-1923.0025083951823,-1631.7822276662314,122.15454214680598,2.499997615814209,-9401.85315437665,9401.85315437665
2019-03-08,593.4933864414905,271.64110021147144,-1384.940877915678,-426.7928262907299,-2055.3514954631405,0.500023365020752,-3001.450689651566,3001.450689651566
2019-03-11,8513.93376107593,5194.034843825588,3605.9645315600333,2911.907112697889,607.8782946139941,3.249943256378174,20836.96848702981,-20836.96848702981
2019-03-12,2793.256855282874,1744.2947917191118,1014.9400025397858,589.7931455610326,476.8235155073406,-3.749966621398926,6615.358343988745,-6615.358343988745
2019-03-13,1103.0859262598865,1928.8418361847184,-98.77483288160234,1385.1093514038566,500.5309661262029,1.749992370605469,4820.543239463667,-4820.543239463667
2019-03-14,2763.7689569278755,196.442978557612,296.1782719823411,-173.67986631923654,771.297004606934,-0.0,3854.007345755526,-3854.007345755526
2019-03-15,3231.0930321539036,2863.4053375248905,9089.695470667686,994.5038816861442,-400.7301932107217,-0.0,15777.967528821902,-15777.967528821902
2019-03-18,2539.1863673393473,3554.9951130433687,-2729.1637136258587,739.8193597816066,201.39219815589018,0.7500052452087402,4306.979329939564,-4306.979329939564
2019-03-19,-1989.097757420754,170.01151294734595,691.7608369183268,-26.11401598535189,290.00481529718036,-4.999995231628418,-868.4346034748812,868.4346034748812
2019-03-20,2175.154655878735,-276.42266522400934,-2154.6939644995314,-589.7393481539345,329.00025491346605,-0.7500052452086292,-517.4510723304828,517.4510723304828
2019-03-21,9042.052271221653,5678.699562175335,4050.6325309920467,2158.803098937871,1282.6821614304233,-0.0,22212.86962475733,-22212.86962475733
2019-03-22,-5231.462985769134,-6680.468454221301,-2707.225577652304,-3831.3654268546516,-928.0835771729791,2.499997615814098,-19376.106024054556,19376.106024054556
2019-03-25,-3041.1539858632577,1299.426223795777,-2647.4148899617135,-167.8745666620118,-1396.514800862069,1.9999742507934573,-5951.5320453024815,5951.5320453024815
2019-03-26,-2596.3809570145795,530.6436722773677,1087.2365293424,1431.410589586811,352.74086266262736,-3.749966621398926,801.9007302332278,-801.9007302332278
2019-03-27,2238.4912427657914,-2428.8472765096512,-3304.1910336629935,-931.028655319774,-725.1566472631677,6.749987602233887,-5143.982382387561,5143.982382387561
2019-03-28,331.42753249537634,342.23466718236165,97.97238305926928,716.6109430523453,-409.97679237653824,2.0000338554382324,1080.2687672682525,-1080.2687672682525
2019-03-29,1624.0143957336095,2150.2397573457856,4646.81896412581,1342.3412086649337,-386.6996667791815,10.499954223632812,9387.21461331459,-9387.21461331459
2019-04-01,1692.14063041151,2278.8159666675065,3908.9429903982245,2300.439103608899,-110.00403023731025,1.2500286102294922,10071.58468945906,-10071.58468945906
2019-04-02,3608.029132141306,356.86797785833136,2332.378310214206,3.491110971630525,-322.99251129864257,-11.749982833862305,5966.024037052969,-5966.024037052969
2019-04-03,1707.9176330621224,1630.752267059428,4267.197217209431,429.21448401783744,-33.619653703118274,-0.7500052452087402,8000.711942400491,-8000.711942400491
2019-04-04,434.7049691415884,-1274.4611624115391,702.3477656947067,416.4930485988547,767.8193461722049,0.7500052452087402,1047.6539724410243,-1047.6539724410243
2019-04-05,1667.9808299096055,1107.6875764596111,2785.3670894795223,925.1435246198245,-375.28994682837293,-0.0,6110.88907364019,-6110.88907364019
2019-04-08,3903.347802497338,83.3582895605101,467.9408829281519,209.38235010473323,-112.23356176722605,1.2499690055847168,4553.045732329092,-4553.045732329092
2019-04-09,-750.6821412811389,-1358.6379813730534,-601.7952005505733,-1217.1952871339076,656.298414696352,-0.0,-3272.012195642321,3272.012195642321
2019-04-10,1399.5612907526752,1900.0358737122463,-1568.664006905806,694.3675508999848,186.93756683424266,0.500023365020752,2612.738298658364,-2612.738298658364
2019-04-11,-2089.7494229244635,291.0318378066064,-1694.398115278777,7.624468068538739,169.08826921452783,-0.500023365020752,-3316.9029864785884,3316.9029864785884
2019-04-12,-100.61243658857202,1284.8199277307071,2726.6188280875735,1317.5156779091456,-279.4725134226177,-2.499997615814209,4946.369486100422,-4946.369486100422
2019-04-15,452.1865602096834,206.62774989118444,-1866.3705330512958,-125.91344887142176,785.2907774575971,3.750026226043701,-544.4288681382089,544.4288681382089
2019-04-16,25.066293242094748,-578.9683964682753,3515.7690720549917,101.84566502799244,-2.2565949912002004,-4.500031471252441,3056.9560073943508,-3056.9560073943508
2019-04-17,4821.384160410703,2061.504319402223,-244.36265765878235,-455.2801641477719,-352.40436378528307,-0.500023365020752,5830.341270856068,-5830.341270856068
2019-04-18,896.9396829696941,3263.5110023991,3568.404791570216,315.5693648499349,214.53506548285094,3.750026226043701,8262.70993349784,-8262.70993349784
2019-04-19,0.0,0.0,0.0,0.0,-1086.1026045466474,-0.0,-1086.1026045466474,1086.1026045466474
2019-04-22,820.2750003313523,789.1026634501131,0.0,202.30116338658183,152.86872726658726,-2.499997615814209,1962.04755681882,-1962.04755681882
2019-04-23,3580.0685728831463,3370.7716078888643,-305.85777186297855,1760.4702349990782,256.5406202414217,-3.750026226043701,8658.243237923489,-8658.243237923489
2019-04-24,-385.8736067561246,-858.3977358464737,2671.510996391702,-438.8337206072473,-616.0430545999565,3.750026226043701,376.1129048079438,-376.1129048079438
2019-04-25,-2279.0737387464,8145.151788744882,-43.192258092655614,-73.80834805457151,-1266.578342922258,2.499997615814209,4484.999098544811,-4484.999098544811
2019-04-26,-1196.389122370782,1428.3629420851294,1608.7203860265824,934.8700646609645,-298.6978918974007,1.2500286102294922,2478.116407114723,-2478.116407114723
2019-04-29,379.0379722913489,-231.0769817857982,367.74407669712014,214.18970084677727,240.71741436460047,-0.0,970.6121824140487,-970.6121824140487
2019-04-30,-4860.983176734957,1593.8955477515158,496.47151794314817,190.19293975828904,625.3951973870498,-2.0000338554382324,-1957.0280077503926,1957.0280077503926
2019-05-01,11979.744349156705,-5261.697381099802,0.0,-1506.089170058268,551.0577144176548,1.2500286102294922,5764.265541026519,-5764.265541026519
2019-05-02,-1632.2267057575793,-3286.328846695616,-1601.7913365559907,-425.2489297365577,-271.2521566152325,-2.499997615814209,-7219.3479729767905,7219.3479729767905
2019-05-03,3088.6527263633748,5272.459570644458,1450.8224911047216,1918.4254957834942,-487.7404568729835,1.2499690055847168,11243.86979602865,-11243.86979602865
2019-05-06,-3890.8749867467777,-1458.8915093038893,-3482.1473978634926,-896.2026378145047,219.12526223112624,1.2500286102294922,-9507.74124088731,9507.74124088731
2019-05-07,-6831.698312365345,-5184.0801871242675,-3008.292524419939,-3329.8976177811046,286.5582968214526,-1.2500286102294922,-18068.660373479437,18068.660373479437
2019-05-08,49.2922474490262,-19.872490589804272,2084.1082999831633,-321.34307788399366,-192.58395733190835,-0.49996376037597656,1599.101057866107,-1599.101057866107
2019-05-09,-2700.5882473660745,-19.97133725117246,-8216.781103580937,-605.199732385658,129.85057258303317,-0.0,-11412.68984800081,11412.68984800081
2019-05-10,-3487.598399808078,3226.1066383533635,1442.5344202965784,742.6788139837275,423.74352622534417,-0.0,2347.464999050936,-2347.464999050936
2019-05-13,-14969.208632375785,-7546.072539639807,-4989.850035109939,-4885.293827699501,256.0352900810448,4.999995231628418,-32129.38974951236,32129.38974951236
2019-05-14,3926.618966190616,2781.4072442246234,6104.700496571787,1596.7975046432186,-69.65058587390288,-0.7500052452089623,14339.12362051113,-14339.12362051113
2019-05-15,2976.929358861969,3496.007044201923,3307.76074916449,1164.398865544611,-500.341757889663,0.7500052452089623,10445.50426512854,-10445.50426512854
2019-05-16,-1102.3413889164467,5707.240585402245,2638.180124339041,1771.1914232998172,49.297036113751595,2.9999613761900745,9066.567741614599,-9066.567741614599
2019-05-17,-1424.5210851130735,-1673.1215442957596,1317.0900989190889,-1170.8874348087609,-602.0336829602733,2.0000338554383434,-3551.4736144033404,3551.4736144033404
2019-05-20,-7942.241533335564,-3637.7040212672237,-12993.769131020932,-1354.4515950810737,-147.45549760880488,2.499997615814209,-26073.121780697784,26073.121780697784
2019-05-21,4747.366591995698,1343.2404003637544,2805.3204083628407,1691.9898186381213,58.07304498237941,-2.499997615814209,10643.49026672698,-10643.49026672698
2019-05-22,-5171.045094622411,1512.372703054653,-1015.5917106149903,-565.6784727798873,0.0,2.499997615814209,-5237.442577346822,5237.442577346822
2019-05-23,-4304.263194702726,-2934.813708337532,-2913.6248848984774,-2397.138448256392,-234.40241075543588,4.249989986419678,-12779.992656964143,12779.992656964143
2019-05-24,-961.9596984287626,118.81558529042907,46.95690422855281,270.5287544074635,520.5287731356428,3.749966621398926,-1.3797147452754643,1.3797147452754643
2019-05-27,0.0,0.0,2866.667980669943,0.0,447.8750121792184,-0.0,3314.5429928491612,-3314.5429928491612
2019-05-28,-1035.8855296229356,-158.44939913751412,-811.5162012454914,-1682.1900000520486,-282.2696845960159,-2.499997615814209,-3972.81081226982,3972.81081226982
2019-05-29,-1195.160637067339,-2429.2977975697395,-3941.946419730965,-1387.182033446274,-413.75847548021284,-0.0,-9367.345363294531,9367.345363294531
2019-05-30,1293.3196331981467,1575.703896243946,2566.348462626728,419.25453499940744,-597.8415034218294,-2.9999613761901855,5253.785062270208,-5253.785062270208
2019-05-31,-4570.291518810508,-4109.739036470297,-1974.8167618645243,-2656.6410500905918,-111.34804978319534,4.249989986419678,-13418.586427032697,13418.586427032697
2019-06-03,-2540.518538996105,-7885.06129910375,118.05842646601987,-553.8141308615878,769.5177705320615,3.250002861022949,-10088.56776910234,10088.56776910234
2019-06-04,8982.69242023392,6831.68540186705,-1041.6406031918038,4241.185416215555,1289.1660156863998,-3.750026226043701,20299.338624585078,-20299.338624585078
2019-06-05,4003.56970025608,5361.914604212129,616.1887090628546,1625.745395762738,137.26336873772067,2.499997615814209,11747.181775647337,-11747.181775647337
2019-06-06,3643.8235812749285,3922.80669355657,1014.9298171210736,1223.3681352008832,-445.1715694793125,7.499992847442627,9367.256650521584,-9367.256650521584
2019-06-07,6567.15558001237,6905.706459453392,4539.0382243434005,2088.5958494520055,843.9656689071539,10.000050067901611,20954.461832236222,-20954.461832236222
2019-06-10,3174.6548874367445,2272.876734922957,1376.1483617276956,929.8440149530999,772.8024513406185,-1.2500286102293812,8525.076421770886,-8525.076421770886
2019-06-11,2878.269280327714,-944.5795559422016,2701.6701218740136,-69.98829159025716,-36.22892308059094,1.7499923706052467,4530.892623959283,-4530.892623959283
2019-06-12,-796.8914898843327,-1157.0792675494774,-2701.6701218740213,-407.93156544748456,201.55590089087826,12.000024318695068,-4850.016519545743,4850.016519545743
2019-06-13,-51.572485043683805,1573.1493484649995,0.0,817.8021005700382,-599.5579676325937,6.249964237213246,1746.0709605959732,-1746.0709605959732
2019-06-14,-1822.1466508579133,245.45659267632925,-4577.739759833398,-322.5623572305921,-268.64278044971667,3.750026226043701,-6741.884929469247,6741.884929469247
2019-06-17,1487.1384318490952,753.8627280580946,-749.7202361515156,186.26308647056877,-1127.1172363429248,-3.250002861022949,547.1767710222955,-547.1767710222955
2019-06-18,5811.5845114493195,4309.611777348631,3767.113893043384,1934.0979185941374,134.62645493117708,-7.499992847442627,15949.534562519206,-15949.534562519206
2019-06-19,-731.7997161604882,978.4375134968006,1537.4769151797018,596.1433586047685,-470.8657076928391,10.749995708465576,1920.1423591364094,-1920.1423591364094
2019-06-20,2000.9568797649652,2310.7353666861945,3848.895663127715,1885.5210671746281,717.9761201055243,11.749982833862305,10775.83507969289,-10775.83507969289
2019-06-21,-853.7376556531107,36.52618359622228,358.46822955671473,-252.00325594559956,1014.0231494488087,5.750000476837158,309.0266514798726,-309.0266514798726
2019-06-24,-251.70825911763015,1474.078465875686,-1144.877195314186,-346.6776921174052,1571.7397101757438,-0.7500052452087402,1301.8050242569998,-1301.8050242569998
2019-06-25,-3818.4329125938807,-8020.269409228731,-383.01976201750426,-1908.355128077511,273.3989694669506,-6.249964237213135,-13862.928206687888,13862.928206687888
2019-06-26,5349.59702823795,935.0907445514312,1863.3863248055468,-246.9391357607997,-532.8078004295869,-2.499997615814209,7365.827163788727,-7365.827163788727
2019-06-27,-75.09050595829444,410.2534964698174,780.6208905854961,763.1771585181694,84.15247067312842,1.9999742507934573,1965.1134845391102,-1965.1134845391102
2019-06-28,-2288.3625963626923,-354.3066321072309,4446.55045263368,1148.1883681199251,-31.841277483125022,12.499988079071045,2932.728302879628,-2932.728302879628
2019-07-01,4543.636843070298,3189.472018392085,6025.648966057918,1528.6037221907854,-140.9674468029932,-7.499992847442627,15138.894110060652,-15138.894110060652
2019-07-02,1459.3184636058725,1652.8125392283894,358.79699309551603,584.7694553977392,-1368.2055996029328,-20.749986171722412,2666.741865552862,-2666.741865552862
2019-07-03,2063.2786566033565,1605.7433822080202,0.0,1528.6191321368312,99.3564709334929,-0.500023365020863,5296.497618516681,-5296.497618516681
2019-07-04,0.0,0.0,-633.6212566771557,0.0,-90.33738569218461,-0.0,-723.9586423693403,723.9586423693403
2019-07-05,-220.27442247384133,-728.6615227512294,-3607.1454349718783,-361.506840909733,-38.360328440567294,-3.250002861022838,-4959.198552408272,4959.198552408272
2019-07-08,-5207.400577567233,-182.38670789739092,107.6582601946124,-969.4346020247588,-1037.8615487398654,-3.749966621398926,-7293.175142656035,7293.175142656035
2019-07-09,1520.2934071420584,-914.4398295348745,-2055.465317592424,247.15861169077812,-201.98754512384113,-4.249989986419678,-1408.6906634047227,1408.6906634047227
2019-07-10,2459.974676789635,2533.7404148627143,607.9689720228313,900.1093872165227,-139.02607883460553,16.24995470046997,6379.017326757568,-6379.017326757568
