,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA
,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio
,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9896.375837543274,9946.339087647602,9041.221315694243,9086.876561929656,10758.584603789073,10812.477590767006,4470.308266834705,4492.770188435972,14.153994259847941,14.221561714718973,27572.496672513236,27711.99918067814,10534.787005358112,10989.31131043403,10499.30375874607,10610.35340082518,14975.62258815133,16254.14457450549,5359.682323689858,5821.884409392763,9.204559771389947,9.686413307930202,27507.88460490528,28569.156877471865
2025-01-28,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10402.4861036868,10454.941436657837,9292.923333847211,9339.817958789035,12604.663224622342,12667.646287833326,4659.622914951849,4683.017020352873,14.248755145586582,14.31678920229437,29713.78602190311,29863.832221546436,11550.987468080773,12049.355830839293,10943.857559562908,11059.609183944845,17640.448592579804,19146.4762212814,5703.737616490406,6195.609944630378,9.454888023363948,9.949846103359341,28591.735710182806,29694.82367094726
2025-01-29,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11064.860532731882,11120.577392046865,9738.278228160756,9787.365777008628,12195.412338947306,12256.380254099457,4651.909809688877,4675.265935821823,14.118538249066614,14.185931118826655,30345.420569038666,30498.576932095453,12795.404745749258,13347.463600595473,11872.873079354998,11998.450768715093,17165.12447480744,18630.571998632648,5721.77899074469,6215.207150052569,9.174214257276784,9.654479223189359,30100.47147679756,31261.767455326208
2025-01-30,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10738.861838922418,10792.973483299553,9595.560019777264,9643.944825318646,12911.749828268967,12976.244983438439,4588.030883910009,4611.072470727856,14.008884744053443,14.075737680839588,30415.598452973958,30569.100371364984,12431.005374809527,12967.342186983002,11689.603391711511,11813.2426636599,18365.93164396896,19933.89633248016,5598.055170358663,6080.813777931956,8.902315932399057,9.368347173649543,29763.38124679038,30911.67206263211
2025-01-31,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10482.740318457705,10535.590822534705,12516.006120797692,12578.771179375539,12905.030349572493,12969.49241808308,4525.791165398038,4548.526284344142,13.938153356447526,14.004658012451827,32653.793115751512,32818.315886602155,12120.068527109004,12642.989941842387,16400.990393475047,16574.46133543357,18522.832597976525,20104.192477118213,5492.498920458316,5966.154690229586,8.701223808187502,9.15672798962977,29747.23358971367,30894.901418329428
2025-02-03,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10237.686535089895,10289.330396314923,12056.25134915047,12116.752578942469,12575.237064965504,12638.075234003776,4477.7648607846895,4500.263498594399,13.84806842157872,13.91412950009062,31771.643774200984,31931.822848811855,11807.746759937896,12317.193024759723,15901.38101715204,16069.567661818583,18193.611688054512,19746.864811084717,5386.434938403801,5850.944085154735,8.507864511855875,8.953246442688187,28856.516221046415,29969.819587994647
2025-02-04,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10954.919959243933,11010.095472062167,11711.997633201281,11770.803760473715,12594.97020839579,12657.905543273087,4475.877347522409,4498.366691232046,13.754938190687032,13.820540696693485,32085.266032634507,32246.989380715306,12896.848068382564,13453.283704240208,15529.07574755372,15693.32457235305,18277.349085832775,19837.751167345967,5363.593318429687,5826.13267597386,8.25685940264829,8.689101356929276,31289.470797319114,32496.63915131734
2025-02-05,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10927.174869654844,10982.213765875815,11310.892982739811,11367.72407394987,12182.065878296837,12242.968075584435,4450.320692972552,4472.684195921401,13.956459722354232,14.023054518756545,31398.07635014121,31556.41598177031,13007.714006633332,13568.932963075851,15070.216639191724,15229.612176485596,17798.580797404426,19318.10873298334,5326.391569708599,5785.722765870765,9.052092670462976,9.525964639865597,31168.73971290749,32371.250182296877
2025-02-06,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10605.752520273172,10659.208735439333,10933.763382282883,10988.737490383335,11763.45058732584,11822.291526298486,4386.783756872635,4408.834404460805,13.867233230453664,13.933388676329823,30447.69129379325,30601.35123707351,12613.8187870434,13158.043099848057,14616.984192015118,14771.585954198363,17269.172840371633,18743.5033419986,5201.759912170093,5650.343267587242,8.793616756663017,9.253957657088055,30219.277939499178,31385.15754946579
2025-02-07,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10307.360483315038,10359.34741849893,10602.73783149092,10656.081972450304,11460.980095978106,11518.331672691978,4326.683021026914,4348.437733076729,13.77328700881224,13.838979864251083,29642.160794400115,29791.85431200116,12242.157600268612,12770.346558722338,14216.990855625223,14367.361945198094,16902.366290578204,18345.38121678324,5076.8098757847565,5514.617934470102,8.54352215275262,8.990770741067475,29647.536123516576,30791.35755834234
2025-02-10,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10539.671602271193,10592.802435530315,10469.144798729942,10521.831128673966,11263.874422633102,11320.25545260186,4381.182203784593,4403.2052693705555,13.79904473244234,13.864864418704503,29630.755632672335,29780.392991349057,12584.846312979322,13127.82060586107,14052.105361449218,14200.732480609093,16621.870734168104,18040.938760413956,5152.253654517616,5596.567746541825,8.729669771227018,9.18666308286468,30883.094293685775,32074.584375009712
2025-02-11,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10242.275601662393,10293.942059414194,10171.441202972353,10222.661642813026,10987.472682497953,11042.492712528561,4356.672175995746,4378.574554402648,13.71236894821531,13.777761843615323,28904.35794550801,29050.41852783441,12203.176632334274,12729.683753523277,13669.714498878522,13814.297124289238,16262.058782137627,17650.408386567215,5108.839202759275,5549.409369502006,8.463728862374685,8.90680031673466,30272.254485273992,31440.177965204966
2025-02-12,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10312.381126542203,10364.392783332833,9881.035750200268,9930.826235934761,10664.327089019936,10717.755952755706,4286.751326870316,4308.309415580312,13.6462740325142,13.711341477082616,28423.903106040427,28567.59793261406,12403.65193695127,12938.808582660284,13257.95192960568,13398.179400904273,15813.082650474209,17163.101571000607,4953.501650546031,5380.675997110464,8.224381879616166,8.654923653799486,29749.74825467382,30897.51310071696
2025-02-13,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10269.807945903734,10321.609972696422,9644.890005758705,9693.517711753017,10340.099311425876,10391.931680200953,4235.540402104603,4256.846328634271,13.573170093853498,13.637877575217821,27911.244325762993,28052.41482463916,12424.4106684964,12960.46295149025,12899.94495690931,13036.38583939275,15332.176451199535,16641.138704764177,4822.411077135247,5238.280586437471,7.992863272004929,8.411285177055658,28892.78576416693,30007.488433933435
2025-02-14,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10270.795663084606,10322.602553388722,9393.756526962343,9441.147653733447,10457.351403854265,10509.761120986357,4298.988951680581,4320.607298356397,13.685729788004743,13.750991512394826,27832.194431482956,27972.975689317536,12505.568720391639,13045.122574619934,12525.44090732498,12657.920713758129,15487.986126638485,16810.250404513823,4961.654264047926,5389.531666266955,8.224814969009447,8.655379415179366,29768.179648905192,30916.655590255126
2025-02-17,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10104.573422095533,10155.561835426259,9188.450712133988,9234.830914729482,10148.158440173309,10199.045693647102,4234.3648040809785,4255.664941975464,13.609758576186014,13.674646218942112,27239.715512780916,27377.579409200498,12318.654219395332,12850.143631159746,12181.552676062123,12310.395225599532,15016.995978811452,16299.050158187814,4810.5160779810185,5225.359800102869,7.9742539712486815,8.391701689852189,28886.367200116692,30000.822237462384
2025-02-18,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9840.808920140853,9890.498559192258,8966.672815701331,9011.960985724307,9869.687992886755,9919.204060125074,4175.276296213702,4196.285482772232,13.541008054860292,13.605557170604126,26576.176916072738,26710.773553796193,11943.378385967884,12458.676489135965,11810.453507960467,11935.3709943946,14568.197201112163,15811.935837921941,4663.968379001196,5066.174290142338,7.731326070868882,8.136056650268605,28010.8018573645,29091.477008163864
2025-02-19,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9598.540176664103,9647.036886377486,8765.490381204898,8809.787930543745,9767.279083334264,9816.290889928281,4126.178145427566,4146.945573087795,13.47882284014522,13.54306575639357,26080.823313909128,26212.98083449252,11579.897913604807,12079.51362005946,11463.845239676046,11585.096699769852,14332.17091376354,15555.759149749814,4538.755693065576,4930.163657406754,7.495798732973761,7.888199588461058,27204.951094746222,28254.535993333287
2025-02-20,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9373.571171548181,9420.96013569564,8703.08587680795,8747.076146870688,9511.213293751814,9558.964234464112,4081.152528747392,4101.6982506343975,13.427628825780761,13.491619663115461,25616.23585831745,25746.105754018245,11230.665957858242,11715.214021092841,11352.636149305867,11472.711366672982,13897.897672183179,15084.410462111866,4416.87293587835,4797.770115963873,7.325274953697401,7.708748985072596,26511.414963001305,27534.24278167417
2025-02-21,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9173.750201137342,9220.155248438843,8537.464508292025,8580.639260072581,9385.482489831256,9432.614333079566,4065.5070395641255,4085.9757231886356,13.515334237890674,13.579756935966913,25200.774177145184,25328.59834288023,10909.417156228752,11380.10491187072,11050.371516842464,11167.249724196388,13616.769021721617,14779.280862207737,4338.41588402601,4712.547175610273,7.492957624282528,7.885209749324853,25719.36281890395,26711.632745138675
2025-02-24,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8986.661908416023,9032.145734473774,8757.11166834644,8801.367960970781,9182.779020793132,9228.912753795503,4413.269523129123,4435.450586416627,13.514973424273727,13.579394345706628,25395.416771440494,25524.199355739285,10578.897607979923,11035.325068856993,11293.050555651373,11412.49554467188,13253.41896771696,14384.91032607932,5028.499355626426,5462.141267545969,7.411876491623709,7.799884064890752,25451.122006934584,26433.04302629397
2025-02-25,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8836.78480673408,8881.5306391525,8690.4698118121,8734.397960472594,8969.115408087917,9014.197063185371,4374.4973747976965,4396.487524339667,13.502715569670354,13.567076133526093,25027.479335294498,25154.45019862658,10313.855012310652,10758.847187258276,11117.178335298146,11234.763148866006,12854.260694198872,13951.674495803638,4940.1156723005215,5366.13565435404,7.300250822531331,7.6824148546886715,24701.87125534569,25654.88568812883
2025-02-26,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8674.735288745349,8718.683190644764,8756.03889069837,8800.289900974227,9126.014732783327,9171.868958889567,4335.550788918579,4357.3491657859395,13.503616857557557,13.567981859347583,25021.381319560332,25148.32215631214,9999.74111070565,10431.180813945106,11143.063331342437,11260.921926830699,12940.137722596672,14044.883150535037,4848.13904533473,5266.227253403882,7.228845437060149,7.607271437375461,24942.65560033194,25904.959651443507
